"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"1","T3","T3_331",0,"0918S_1658.1","0918S","1658.1",-6.16,59.64,1,0,33811.4018429692,0,0
"1","T3","T3_332",0,"0918S_1660.1","0918S","1660.1",-6.1,59.64,1,0,33811.4018429692,0,0
"1","T3","T3_333",0,"0918S_1665.1","0918S","1665.1",-5.94,59.64,1,0,33811.4018429692,0,0
"1","T3","T3_334",0,"0918S_1670.1","0918S","1670.1",-5.77,59.64,1,0,33811.4018429692,0,0
"1","T3","T3_343",0,"0918S_1715.7","0918S","1715.7",-4.26,59.64,1,0,33811.4018429692,0,0
"1","T3","T3_344",0,"0918S_1720.7","0918S","1720.7",-4.1,59.64,1,0,33811.4018429692,0,0
"1","T39","T39_576",0,"45CE2018WESPAS_2_2880.7","45CE2018WESPAS_2","2880.7",-6.089247,58.53861,0,1,33811.4018429692,0,0
"1","T39","T39_577",69.83337,"45CE2018WESPAS_2_2885.7","45CE2018WESPAS_2","2885.7",-5.929646,58.53772,0,1,33811.4018429692,0,2.36116413511875
"1","T39","T39_578",172.11672,"45CE2018WESPAS_2_2890.7","45CE2018WESPAS_2","2890.7",-5.770111,58.53882,0,1,33811.4018429692,0,5.81950758381382
"1","T39","T39_579",70.07622,"45CE2018WESPAS_2_2895.7","45CE2018WESPAS_2","2895.7",-5.610548,58.53835,0,1,33811.4018429692,0,2.36937523405632
"1","T39","T39_582",0,"45CE2018WESPAS_2_2914.7","45CE2018WESPAS_2","2914.7",-5.588682,58.53893,0,1,33811.4018429692,0,0
"1","T39","T39_583",120.7733,"45CE2018WESPAS_2_2915.7","45CE2018WESPAS_2","2915.7",-5.556743,58.53873,0,1,33811.4018429692,0,4.08351457820148
"1","T39","T39_584",0,"45CE2018WESPAS_2_2920.7","45CE2018WESPAS_2","2920.7",-5.397768,58.53259,0,1,33811.4018429692,0,0
"1","T6","T6_418",10.35955,"0918S_2090.1","0918S","2090.1",-6.71,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0.216005789166894,0.134265118795438
"1","T6","T6_419",0,"0918S_2095.1","0918S","2095.1",-6.55,58.89,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T6","T6_420",66.77994,"0918S_2100.1","0918S","2100.1",-6.39,58.89,0.616682071667006,0.383317928332994,33811.4018429692,1.39242087158398,0.865502514805394
"1","T6","T6_421",278.0816,"0918S_2105.1","0918S","2105.1",-6.23,58.89,0.616682071667006,0.383317928332994,33811.4018429692,5.79824755523092,3.60408116750491
"1","T4","T4_360",0,"0918S_1800.1","0918S","1800.1",-4.57,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_361",0,"0918S_1805.1","0918S","1805.1",-4.74,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_362",0,"0918S_1810.7","0918S","1810.7",-4.92,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_363",0,"0918S_1815.7","0918S","1815.7",-5.08,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_364",0,"0918S_1820.7","0918S","1820.7",-5.25,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_365",0,"0918S_1825.7","0918S","1825.7",-5.41,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_366",178.042,"0918S_1830.7","0918S","1830.7",-5.57,59.39,0.616682071667006,0.383317928332994,33811.4018429692,3.71233332672289,2.30751628020304
"1","T4","T4_367",0,"0918S_1835.7","0918S","1835.7",-5.74,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_368",0,"0918S_1840.7","0918S","1840.7",-5.9,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_369",0,"0918S_1845.7","0918S","1845.7",-6.06,59.39,0.616682071667006,0.383317928332994,33811.4018429692,0,0
"1","T4","T4_370",2064.570944,"0918S_1850.7","0918S","1850.7",-6.22,59.39,0.616682071667006,0.383317928332994,33811.4018429692,43.0481320182594,26.7579058026429
"1","T4","T4_371",1678.2642,"0918S_1855.7","0918S","1855.7",-6.39,59.39,0.616682071667006,0.383317928332994,33811.4018429692,34.993294395176,21.7511708696932
"1","T5","T5_371",0,"0918S_1857.6","0918S","1857.6",-7.04,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_372",0,"0918S_1860.6","0918S","1860.6",-6.95,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
"1","T5","T5_373",0,"0918S_1865.6","0918S","1865.6",-6.79,59.14,0.752221691352126,0.247778308647874,33811.4018429692,0,0
