Stratum,Transect,FID,SA,ID,Cruise,LOG,longitude,latitude,Mat_Perc,Imm_Perc,multiplier,MAT,IMM
111,T80,T80_150,18.84846,0918S_750.5,0918S,750.5,-0.36,59.96,0.984395977,0.015604023,21392.02904,0.396915155,0.006291648
111,T80,T80_151,0,0918S_757.5,0918S,757.5,-0.59,59.96,0.984395977,0.015604023,21392.02904,0,0
111,T80,T80_152,216.7589,0918S_760.5,0918S,760.5,-0.69,59.96,0.984395977,0.015604023,21392.02904,4.564558191,0.072354492
111,T80,T80_153,3510.3469,0918S_765.5,0918S,765.5,-0.86,59.96,0.984395977,0.015604023,21392.02904,73.921683,1.171759805
111,T80,T80_154,2770.96,0918S_770.5,0918S,770.5,-1.02,59.96,0.984395977,0.015604023,21392.02904,58.35150558,0.924951192
111,T81,T81_154,0,0918S_774.2,0918S,774.2,-0.86,60.21,0.995366446,0.004633554,21392.02904,0,0
111,T79,T79_121,3684.4706,0918S_605.8,0918S,605.8,-0.37,59.71,0.909217362,0.090782638,21392.02904,71.66296869,7.155333366
111,T79,T79_122,423.31157,0918S_614.6,0918S,614.6,-0.07,59.71,0.909217362,0.090782638,21392.02904,8.23341182,0.822081577
111,T79,T79_123,466.33716,0918S_616.6,0918S,616.6,-0.01,59.71,0.909217362,0.090782638,21392.02904,9.070259726,0.905638341
111,T80,T80_146,1159.2238,0918S_733.7,0918S,733.7,0.15,59.96,0.984395977,0.015604023,21392.02904,24.4111983,0.386950889
111,T79,T79_113,0,0918S_565.7,0918S,565.7,-1.7,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T79,T79_114,0,0918S_570.7,0918S,570.7,-1.53,59.71,0.909217362,0.090782638,21392.02904,0,0
111,T80,T80_149,77.795208,0918S_745.0,0918S,745,-0.18,59.96,0.984395977,0.015604023,21392.02904,1.638229175,0.025968174
111,T81,T81_162,0,0918S_810.5,0918S,810.5,0.36,60.21,0.995366446,0.004633554,21392.02904,0,0
111,T81,T81_163,148.7104,0918S_818.8,0918S,818.8,0.64,60.21,0.995366446,0.004633554,21392.02904,3.166476854,0.014740341
111,T81,T81_164,602.5235,0918S_820.8,0918S,820.8,0.71,60.21,0.995366446,0.004633554,21392.02904,12.8294774,0.059722803
111,T81,T81_165,731.0597,0918S_825.8,0918S,825.8,0.87,60.21,0.995366446,0.004633554,21392.02904,15.56638687,0.072463455
111,T81,T81_166,360.438,0918S_831.8,0918S,831.8,1.07,60.21,0.995366446,0.004633554,21392.02904,7.674773144,0.035727017
111,T81,T81_167,0,0918S_835.8,0918S,835.8,1.21,60.21,0.995366446,0.004633554,21392.02904,0,0
111,T81,T81_168,79.38226,0918S_844.8,0918S,844.8,1.51,60.21,0.995366446,0.004633554,21392.02904,1.690279152,0.007868458
111,T81,T81_169,0,0918S_845.8,0918S,845.8,1.54,60.21,0.995366446,0.004633554,21392.02904,0,0
111,T81,T81_170,0,0918S_851.8,0918S,851.8,1.74,60.21,0.995366446,0.004633554,21392.02904,0,0
111,T79,T79_124,1520.62784,0918S_620.6,0918S,620.6,0.12,59.71,0.909217362,0.090782638,21392.02904,29.57621789,2.953097012
111,T80,T80_147,3191.94375,0918S_735.7,0918S,735.7,0.08,59.96,0.984395977,0.015604023,21392.02904,67.21667709,1.065476288
111,T80,T80_148,9386.767,0918S_740.0,0918S,740,-0.01,59.96,0.984395977,0.015604023,21392.02904,197.6686733,3.133318895
111,T81,T81_161,305.72557,0918S_805.5,0918S,805.5,0.19,60.21,0.995366446,0.004633554,21392.02904,6.50978641,0.03030386
111,T82,T82_175,0,0918S_875.9,0918S,875.9,1.44,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T82,T82_176,0,0918S_880.9,0918S,880.9,1.28,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T82,T82_177,0,0918S_885.9,0918S,885.9,1.11,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T82,T82_178,0,0918S_892.9,0918S,892.9,0.87,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T82,T82_179,0,0918S_895.9,0918S,895.9,0.77,60.46,0.996205618,0.003794382,21392.02904,0,0
111,T82,T82_180,1497.7136,0918S_900.9,0918S,900.9,0.6,60.46,0.996205618,0.003794382,21392.02904,31.91756412,0.121568696
111,T82,T82_181,2905.568382,0918S_905.9,0918S,905.9,0.44,60.46,0.996205618,0.003794382,21392.02904,61.9201596,0.235843595
111,T82,T82_182,20832.925,0918S_910.2,0918S,910.2,0.28,60.46,0.996205618,0.003794382,21392.02904,443.9675379,1.69099855
111,T82,T82_183,31173.55186,0918S_915.2,0918S,915.2,0.12,60.46,0.996205618,0.003794382,21392.02904,664.3351842,2.530342283
