"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"91","T22","T22_53",610.08219,"0919S_265.2","0919S","265.2",-1.27,58.91,0.980118613929307,0.0198813860706928,24313.3364547982,14.5382302957935,0.294903254756634
"91","T24","T24_21",0,"NLHERAS2019_106.4","NLHERAS2019","106.4",-2.691,58.41,0.98690548156511,0.0130945184348895,24313.3364547982,0,0
"91","T24","T24_22",0,"NLHERAS2019_110.0","NLHERAS2019","110.0",-2.579,58.411,0.98690548156511,0.0130945184348895,24313.3364547982,0,0
"91","T24","T24_23",0,"NLHERAS2019_115.0","NLHERAS2019","115.0",-2.422,58.413,0.98690548156511,0.0130945184348895,24313.3364547982,0,0
"91","T24","T24_24",0,"NLHERAS2019_120.0","NLHERAS2019","120.0",-2.263,58.413,0.98690548156511,0.0130945184348895,24313.3364547982,0,0
"91","T28","T28_188",0.098,"NLHERAS2019_940.0","NLHERAS2019","940.0",-0.44,57.409,0.541101460530509,0.458898539469491,24313.3364547982,0.00128928622287398,0.00109342074969625
"91","T28","T28_199",0,"NLHERAS2019_995.1","NLHERAS2019","995.1",-0.402,57.409,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_200",0,"NLHERAS2019_1000.0","NLHERAS2019","1000.0",-0.251,57.407,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_201",0,"NLHERAS2019_1005.0","NLHERAS2019","1005.0",-0.097,57.405,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_202",0,"NLHERAS2019_1010.0","NLHERAS2019","1010.0",0.057,57.403,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_203",0,"NLHERAS2019_1015.0","NLHERAS2019","1015.0",0.211,57.403,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_205",126.046,"NLHERAS2019_1027.8","NLHERAS2019","1027.8",0.275,57.4,0.541101460530509,0.458898539469491,24313.3364547982,1.65825889028952,1.40633991649197
"91","T28","T28_206",106.58,"NLHERAS2019_1030.0","NLHERAS2019","1030.0",0.343,57.401,0.541101460530509,0.458898539469491,24313.3364547982,1.40216454728478,1.18915085206761
"91","T28","T28_207",162.48,"NLHERAS2019_1035.0","NLHERAS2019","1035.0",0.497,57.402,0.541101460530509,0.458898539469491,24313.3364547982,2.13758393359759,1.81284697357802
"91","T28","T28_208",261.21,"NLHERAS2019_1040.0","NLHERAS2019","1040.0",0.651,57.401,0.541101460530509,0.458898539469491,24313.3364547982,3.43647402323379,2.91441259212405
"91","T28","T28_209",105.63,"NLHERAS2019_1048.0","NLHERAS2019","1048.0",0.898,57.401,0.541101460530509,0.458898539469491,24313.3364547982,1.38966636451202,1.17855136520831
"91","T28","T28_210",27.81,"NLHERAS2019_1050.0","NLHERAS2019","1050.0",0.96,57.401,0.541101460530509,0.458898539469491,24313.3364547982,0.365867855695156,0.310286031112782
"91","T28","T28_211",0,"NLHERAS2019_1055.0","NLHERAS2019","1055.0",1.114,57.4,0.541101460530509,0.458898539469491,24313.3364547982,0,0
"91","T28","T28_212",0,"NLHERAS2019_1060.0","NLHERAS2019","1060.0",1.268,57.399,0.541101460530509,0.458898539469491,24313.3364547982,0,0
