"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"131","T60","T60_793",11.71187,"06SL764_3965.0","06SL764","3965.0",4.440791,55.31452,0.9590739938621,0.0409260061378997,285528.945893824,3.2072181430668,0.13685975247871
"131","T60","T60_794",31.17353,"06SL764_3970.0","06SL764","3970.0",4.58669,55.31442,0.9590739938621,0.0409260061378997,285528.945893824,8.53666502441003,0.364280136279487
"131","T60","T60_795",17.69495,"06SL764_3979.0","06SL764","3979.0",4.680607,55.31457,0.9590739938621,0.0409260061378997,285528.945893824,4.84564503197694,0.206775389166986
"131","T60","T60_796",29.12171,"06SL764_3980.0","06SL764","3980.0",4.709784,55.31476,0.9590739938621,0.0409260061378997,285528.945893824,7.97478768711826,0.340303471807386
"131","T60","T60_797",0.77007,"06SL764_3985.0","06SL764","3985.0",4.855672,55.31492,0.9590739938621,0.0409260061378997,285528.945893824,0.210878576643307,0.00899869872115044
"131","T60","T60_798",2.86293,"06SL764_3990.0","06SL764","3990.0",5.001503,55.31474,0.9590739938621,0.0409260061378997,285528.945893824,0.783994446517099,0.0334549385507074
"131","T60","T60_799",1.90812,"06SL764_3995.0","06SL764","3995.0",5.147383,55.31455,0.9590739938621,0.0409260061378997,285528.945893824,0.522526042651482,0.0222974495874421
"131","T60","T60_800",3.3337,"06SL764_4000.0","06SL764","4000.0",5.293217,55.31463,0.9590739938621,0.0409260061378997,285528.945893824,0.91291169758047,0.0389561493457727
"131","T60","T60_801",4.49446,"06SL764_4005.0","06SL764","4005.0",5.439123,55.31486,0.9590739938621,0.0409260061378997,285528.945893824,1.2307781468961,0.0525202792658613
"131","T60","T60_802",27.63805,"06SL764_4010.0","06SL764","4010.0",5.584939,55.3147,0.9590739938621,0.0409260061378997,285528.945893824,7.56849720830126,0.322966074759557
"131","T60","T60_803",6.90852,"06SL764_4015.0","06SL764","4015.0",5.730811,55.31503,0.9590739938621,0.0409260061378997,285528.945893824,1.89185251251421,0.0807299207721924
"131","T60","T60_804",4.11723,"06SL764_4020.0","06SL764","4020.0",5.876587,55.31464,0.9590739938621,0.0409260061378997,285528.945893824,1.12747620620609,0.0481121356963422
"131","T61","T61_743",16.45292,"06SL764_3718.0","06SL764","3718.0",3.117703,55.81111,0.9590739938621,0.0409260061378997,285528.945893824,4.50552333064033,0.192261573835093
"131","T61","T61_744",51.27665,"06SL764_3720.0","06SL764","3720.0",3.05914,55.8153,0.9590739938621,0.0409260061378997,285528.945893824,14.0417714844586,0.599196339007984
"131","T61","T61_745",22.63499,"06SL764_3725.0","06SL764","3725.0",2.914196,55.82852,0.9590739938621,0.0409260061378997,285528.945893824,6.19844231503043,0.264502519986823
"131","T61","T61_746",1.28615,"06SL764_3730.0","06SL764","3730.0",2.768142,55.84119,0.9590739938621,0.0409260061378997,285528.945893824,0.352203671549066,0.0150293822122763
"131","T61","T61_747",2.42412,"06SL764_3735.0","06SL764","3735.0",2.621946,55.85343,0.9590739938621,0.0409260061378997,285528.945893824,0.663829230086321,0.0283271982338167
"131","T61","T61_748",100.77598,"06SL764_3740.0","06SL764","3740.0",2.479069,55.8665,0.9590739938621,0.0409260061378997,285528.945893824,27.5968356412201,1.17762369959703
"131","T59","T59_508",34.1362,"06SL764_2540.0","06SL764","2540.0",5.116207,54.7366,0.9590739938621,0.0409260061378997,285528.945893824,9.3479726102968,0.398900592523973
"131","T59","T59_509",11.69386,"06SL764_2545.0","06SL764","2545.0",5.260046,54.73647,0.9590739938621,0.0409260061378997,285528.945893824,3.2022862236759,0.136649295554056
"131","T59","T59_510",14.9978,"06SL764_2552.0","06SL764","2552.0",5.280589,54.73629,0.9590739938621,0.0409260061378997,285528.945893824,4.10704834207408,0.175257682652317
"131","T59","T59_511",5.67949,"06SL764_2555.0","06SL764","2555.0",5.366876,54.73657,0.9590739938621,0.0409260061378997,285528.945893824,1.55529077520212,0.0663680177123985
